"","date","ISPREAD","EEFR","RET","SMB","HML","MOM","VXO","CSPREAD","TERM","TED","CISS","ADS"
"3074",2015-06-01,1,6,1,15,6,1,2,0,1,1,2,2
"3075",2015-06-02,1,6,1,15,6,1,2,0,1,1,2,2
"3076",2015-06-03,1,6,1,15,6,1,2,0,1,1,2,1
"3077",2015-06-04,2,6,1,15,6,1,2,0,2,1,2,1
"3078",2015-06-05,2,6,1,15,6,1,2,0,2,1,2,1
"3079",2015-06-06,2,6,1,15,6,1,2,0,2,1,2,1
"3080",2015-06-07,2,6,1,15,6,1,2,0,2,1,2,2
"3081",2015-06-08,2,6,1,11,6,1,2,0,2,1,2,1
"3082",2015-06-09,2,6,1,15,6,1,2,0,2,1,2,1
"3083",2015-06-10,1,6,1,15,6,1,2,0,2,1,2,1
"3084",2015-06-11,1,6,1,15,6,1,2,0,1,1,2,1
"3085",2015-06-12,2,6,1,15,6,1,2,0,1,1,2,1
"3086",2015-06-13,2,6,1,15,6,1,2,0,1,1,2,1
"3087",2015-06-14,2,6,1,15,6,1,2,0,1,1,2,1
"3088",2015-06-15,1,6,1,15,6,1,2,0,2,1,2,1
"3089",2015-06-16,2,6,1,15,6,1,2,0,2,1,2,1
"3090",2015-06-17,2,6,1,15,6,1,2,0,2,1,2,2
"3091",2015-06-18,1,6,1,16,6,1,2,0,2,1,2,1
"3092",2015-06-19,1,6,1,15,6,1,2,0,2,1,2,2
"3093",2015-06-20,1,6,1,15,6,1,2,0,2,1,2,2
"3094",2015-06-21,1,6,1,15,6,1,2,0,2,1,2,1
"3095",2015-06-22,1,6,1,14,6,1,2,0,2,1,2,2
"3096",2015-06-23,1,6,1,2,6,1,2,0,2,1,2,1
"3097",2015-06-24,1,6,1,14,6,1,2,0,2,1,2,1
"3098",2015-06-25,1,6,1,10,6,1,2,0,2,1,2,1
"3099",2015-06-26,1,6,1,14,6,1,2,0,2,1,2,1
"3100",2015-06-27,1,6,1,14,6,1,2,0,2,1,2,1
"3101",2015-06-28,1,6,1,14,6,1,2,0,2,1,2,1
"3102",2015-06-29,1,6,1,9,6,1,2,0,2,1,2,1
"3103",2015-06-30,1,6,1,2,6,1,2,0,2,1,2,2
"3104",2015-07-01,3,6,1,1,12,1,4,0,1,1,2,1
"3105",2015-07-02,3,6,1,1,12,1,4,0,1,1,2,1
"3106",2015-07-03,3,6,1,1,12,1,4,0,1,1,2,1
"3107",2015-07-04,3,6,1,1,12,1,4,0,1,1,2,1
"3108",2015-07-05,3,6,1,1,12,1,4,0,1,1,2,2
"3109",2015-07-06,3,6,1,1,12,1,4,0,1,1,2,1
"3110",2015-07-07,3,6,1,1,11,1,4,0,1,1,2,1
"3111",2015-07-08,3,6,1,1,6,1,4,0,1,1,2,1
"3112",2015-07-09,3,6,1,1,12,1,4,0,1,1,2,3
"3113",2015-07-10,3,6,1,1,13,1,4,0,1,1,2,1
"3114",2015-07-11,3,6,1,1,13,1,4,0,1,1,2,1
"3115",2015-07-12,3,6,1,1,13,1,4,0,1,1,2,1
"3116",2015-07-13,3,6,1,1,13,1,4,0,1,1,2,1
"3117",2015-07-14,3,6,1,1,13,1,4,0,1,1,2,1
"3118",2015-07-15,3,6,1,12,13,1,4,0,1,1,2,1
"3119",2015-07-16,3,6,1,12,13,1,5,0,1,1,2,1
"3120",2015-07-17,3,6,1,12,13,1,5,0,1,1,2,2
"3121",2015-07-18,3,6,1,12,13,1,5,0,1,1,2,1
"3122",2015-07-19,3,6,1,12,13,1,5,0,1,1,2,1
"3123",2015-07-20,3,6,1,12,13,1,5,0,1,1,2,1
"3124",2015-07-21,3,6,1,12,13,1,5,0,1,1,2,1
"3125",2015-07-22,1,6,1,1,13,1,5,0,2,1,2,1
"3126",2015-07-23,1,6,1,1,12,1,4,0,2,1,2,1
"3127",2015-07-24,1,6,1,1,13,1,5,0,2,1,2,1
"3128",2015-07-25,1,6,1,1,13,1,5,0,2,1,2,1
"3129",2015-07-26,1,6,1,1,13,1,5,0,2,1,2,2
"3130",2015-07-27,1,6,1,1,12,1,5,0,2,1,2,1
"3131",2015-07-28,1,6,1,1,12,1,5,0,2,1,2,1
"3132",2015-07-29,1,6,1,14,13,1,4,0,2,1,2,1
"3133",2015-07-30,1,6,1,14,13,1,4,0,2,1,2,2
"3134",2015-07-31,1,6,1,14,12,1,4,0,2,1,2,1
"3135",2015-08-01,1,6,1,14,12,1,4,0,2,1,2,2
"3136",2015-08-02,1,6,1,14,12,1,4,0,2,1,2,1
"3137",2015-08-03,1,6,1,14,13,1,4,0,2,1,2,1
"3138",2015-08-04,1,6,1,14,13,1,4,0,2,1,2,1
"3139",2015-08-05,1,6,1,14,12,1,4,0,2,1,2,1
"3140",2015-08-06,1,6,1,14,13,1,4,0,2,1,2,1
"3141",2015-08-07,1,6,1,14,12,1,4,0,2,1,2,1
"3142",2015-08-08,1,6,1,14,12,1,4,0,2,1,2,1
"3143",2015-08-09,1,6,1,14,12,1,4,0,2,1,2,1
"3144",2015-08-10,1,6,1,14,12,1,4,0,2,1,2,1
"3145",2015-08-11,1,6,1,14,12,1,4,0,1,1,2,1
"3146",2015-08-12,1,6,1,14,12,1,4,0,1,1,2,1
"3147",2015-08-13,1,6,1,14,13,1,4,0,1,1,2,1
"3148",2015-08-14,1,6,1,14,12,1,4,0,1,1,2,1
"3149",2015-08-15,1,6,1,14,12,1,4,0,1,1,2,1
"3150",2015-08-16,1,6,1,14,12,1,4,0,1,1,2,1
"3151",2015-08-17,1,6,1,14,13,1,4,0,1,1,2,1
"3152",2015-08-18,1,6,1,14,13,1,4,0,1,1,2,1
"3153",2015-08-19,1,6,1,14,12,1,4,0,1,1,2,1
"3154",2015-08-20,1,6,1,14,12,1,4,0,1,1,2,1
"3155",2015-08-21,1,6,1,14,12,1,4,0,1,1,2,1
"3156",2015-08-22,1,6,1,14,12,1,4,0,1,1,2,1
"3157",2015-08-23,1,6,1,14,12,1,4,0,1,1,2,2
"3158",2015-08-24,1,6,1,14,12,1,4,0,1,1,2,2
"3159",2015-08-25,1,6,1,14,12,1,4,0,1,1,2,3
"3160",2015-08-26,1,6,1,14,12,1,4,0,1,1,2,2
"3161",2015-08-27,1,6,1,14,13,1,4,0,1,1,2,2
"3162",2015-08-28,1,6,1,14,12,1,4,0,1,1,2,2
"3163",2015-08-29,1,6,1,14,12,1,4,0,1,1,2,2
"3164",2015-08-30,1,6,1,14,12,1,4,0,1,1,2,2
"3165",2015-08-31,1,6,1,14,12,1,4,0,1,1,2,2
"3166",2015-09-01,1,6,1,14,13,1,4,0,1,1,2,1
"3167",2015-09-02,1,6,1,14,12,1,4,0,1,1,2,1
"3168",2015-09-03,1,6,1,14,12,1,4,0,1,1,2,1
"3169",2015-09-04,2,6,1,14,12,1,4,0,1,1,2,1
"3170",2015-09-05,2,6,1,14,12,1,4,0,1,1,2,2
"3171",2015-09-06,2,6,1,14,12,1,4,0,1,1,2,1
"3172",2015-09-07,2,6,1,14,2,1,3,0,1,1,2,1
"3173",2015-09-08,2,6,1,14,12,1,4,0,1,1,2,1
"3174",2015-09-09,2,6,1,14,11,1,4,0,2,1,2,2
"3175",2015-09-10,1,6,1,14,12,1,3,0,2,1,2,2
"3176",2015-09-11,1,6,1,14,13,1,3,0,1,1,2,3
"3177",2015-09-12,1,6,1,14,13,1,3,0,1,1,2,3
"3178",2015-09-13,1,6,1,14,13,1,3,0,1,1,2,3
"3179",2015-09-14,1,6,1,14,12,1,3,0,1,1,2,3
"3180",2015-09-15,1,6,1,14,12,1,3,0,1,1,2,3
"3181",2015-09-16,2,6,1,14,13,1,3,0,1,1,2,2
"3182",2015-09-17,2,6,1,14,12,1,3,0,1,1,2,1
"3183",2015-09-18,2,6,1,14,12,1,3,0,1,1,2,1
"3184",2015-09-19,2,6,1,14,12,1,3,0,1,1,2,1
"3185",2015-09-20,2,6,1,14,12,1,3,0,1,1,2,1
"3186",2015-09-21,2,6,1,14,12,1,3,0,1,1,2,1
"3187",2015-09-22,2,6,1,15,12,1,3,0,2,1,2,1
"3188",2015-09-23,2,6,1,15,12,1,3,0,2,1,2,1
"3189",2015-09-24,2,6,1,15,12,1,3,0,2,1,2,1
"3190",2015-09-25,2,6,1,15,12,1,3,0,2,1,2,1
"3191",2015-09-26,2,6,1,15,12,1,3,0,2,1,2,1
"3192",2015-09-27,2,6,1,15,12,1,3,0,2,1,2,1
"3193",2015-09-28,2,6,1,15,1,1,3,0,2,1,2,1
"3194",2015-09-29,2,6,1,12,12,1,3,0,2,1,2,1
"3195",2015-09-30,2,6,1,2,5,1,4,0,2,1,2,1
"3196",2015-10-01,2,6,1,1,11,1,4,0,1,1,2,1
"3197",2015-10-02,2,6,1,1,11,1,4,0,1,1,2,1
"3198",2015-10-03,2,6,1,1,11,1,4,0,1,1,2,2
"3199",2015-10-04,2,6,1,1,11,1,4,0,1,1,2,2
"3200",2015-10-05,2,6,1,1,11,1,4,0,1,1,2,2
"3201",2015-10-06,2,6,1,1,12,1,4,0,1,1,2,2
"3202",2015-10-07,2,6,1,1,11,1,4,0,1,1,2,1
"3203",2015-10-08,2,6,1,1,12,1,4,0,1,1,2,1
"3204",2015-10-09,2,6,1,1,12,1,4,0,1,1,2,2
"3205",2015-10-10,2,6,1,1,12,1,4,0,1,1,2,1
"3206",2015-10-11,2,6,1,1,12,1,4,0,1,1,2,3
"3207",2015-10-12,2,6,1,1,13,1,4,0,1,1,2,1
"3208",2015-10-13,2,6,1,1,12,1,4,0,1,1,2,1
"3209",2015-10-14,2,6,1,1,12,1,4,0,1,1,2,1
"3210",2015-10-15,2,6,1,1,1,1,4,0,1,1,2,1
"3211",2015-10-16,2,6,1,1,12,1,4,0,1,1,2,2
"3212",2015-10-17,2,6,1,1,12,1,4,0,1,1,2,3
"3213",2015-10-18,2,6,1,1,12,1,4,0,1,1,2,1
"3214",2015-10-19,2,6,1,1,13,1,4,0,1,1,2,1
"3215",2015-10-20,2,6,1,1,12,1,4,0,1,1,2,1
"3216",2015-10-21,2,6,1,1,11,1,4,0,1,1,2,1
"3217",2015-10-22,1,6,1,1,1,1,4,0,2,1,2,2
"3218",2015-10-23,1,6,1,1,12,1,4,0,2,1,2,1
"3219",2015-10-24,1,6,1,1,12,1,4,0,2,1,2,1
"3220",2015-10-25,1,6,1,1,12,1,4,0,2,1,2,1
"3221",2015-10-26,1,6,1,1,12,1,4,0,2,1,2,1
"3222",2015-10-27,1,6,1,1,12,1,4,0,2,1,2,1
"3223",2015-10-28,1,6,1,1,12,1,4,0,2,1,2,2
"3224",2015-10-29,1,6,1,14,12,1,4,0,2,1,2,1
"3225",2015-10-30,1,6,1,1,13,1,4,0,2,1,2,1
"3226",2015-10-31,1,6,1,1,13,1,4,0,2,1,2,2
"3227",2015-11-01,1,6,1,1,13,1,4,0,2,1,2,1
"3228",2015-11-02,1,6,1,14,12,1,4,0,2,1,2,1
"3229",2015-11-03,1,6,1,14,12,1,4,0,2,1,2,2
"3230",2015-11-04,1,6,1,14,12,1,4,0,2,1,2,3
"3231",2015-11-05,1,6,2,14,5,1,1,0,2,1,2,3
"3232",2015-11-06,1,6,2,1,13,1,1,0,2,1,2,3
"3233",2015-11-07,1,6,2,1,13,1,1,0,2,1,2,3
"3234",2015-11-08,1,6,2,1,13,1,1,0,2,1,2,1
"3235",2015-11-09,1,6,2,14,12,1,1,0,1,1,2,2
"3236",2015-11-10,1,6,1,14,13,1,1,0,1,1,2,1
"3237",2015-11-11,1,6,1,14,12,1,4,0,1,1,2,1
"3238",2015-11-12,1,6,1,14,12,1,4,0,1,1,2,1
"3239",2015-11-13,1,6,1,14,11,1,4,0,1,1,2,2
"3240",2015-11-14,1,6,1,14,11,1,4,0,1,1,2,1
"3241",2015-11-15,1,6,1,14,11,1,4,0,1,1,2,1
"3242",2015-11-16,1,6,1,14,1,1,4,0,1,1,2,1
"3243",2015-11-17,1,6,1,14,12,1,4,0,1,1,2,2
"3244",2015-11-18,1,6,1,14,13,1,4,0,1,1,2,1
"3245",2015-11-19,1,6,1,1,12,1,4,0,1,1,2,2
"3246",2015-11-20,1,6,1,14,12,1,4,0,1,1,2,1
"3247",2015-11-21,1,6,1,14,12,1,4,0,1,1,2,1
"3248",2015-11-22,1,6,1,14,12,1,4,0,1,1,2,2
"3249",2015-11-23,1,6,1,14,1,1,4,0,1,1,2,1
"3250",2015-11-24,1,6,2,14,12,1,4,0,1,1,2,2
"3251",2015-11-25,1,6,1,14,13,1,4,0,1,1,2,1
"3252",2015-11-26,1,6,1,14,1,1,4,0,1,1,2,1
"3253",2015-11-27,1,6,1,14,1,1,4,0,1,1,2,2
"3254",2015-11-28,1,6,1,14,1,1,4,0,1,1,2,1
"3255",2015-11-29,1,6,1,14,1,1,4,0,1,1,2,1
"3256",2015-11-30,1,6,1,14,12,1,4,0,1,1,2,1
"3257",2015-12-01,1,6,1,14,12,1,4,0,1,1,2,2
"3258",2015-12-02,1,6,2,14,12,1,4,0,1,1,2,2
"3259",2015-12-03,1,6,1,14,13,1,4,0,1,1,2,2
"3260",2015-12-04,1,6,2,14,12,1,4,0,1,1,2,2
"3261",2015-12-05,1,6,2,14,12,1,4,0,1,1,2,2
"3262",2015-12-06,1,6,2,14,12,1,4,0,1,1,2,1
"3263",2015-12-07,2,6,2,14,12,1,4,0,1,1,2,1
"3264",2015-12-08,2,6,2,14,12,1,4,0,1,1,2,1
"3265",2015-12-09,2,6,2,14,12,1,4,0,1,1,2,1
"3266",2015-12-10,2,6,1,14,12,1,4,0,2,1,2,1
"3267",2015-12-11,1,6,2,14,12,1,4,0,2,1,2,1
"3268",2015-12-12,1,6,2,14,12,1,4,0,2,1,2,1
"3269",2015-12-13,1,6,2,14,12,1,4,0,2,1,2,1
"3270",2015-12-14,1,6,1,14,12,1,4,0,1,1,2,1
"3271",2015-12-15,1,6,1,14,12,1,4,0,1,1,2,1
"3272",2015-12-16,1,6,1,14,1,1,4,0,1,1,2,1
"3273",2015-12-17,2,6,1,14,13,1,4,0,1,1,2,1
"3274",2015-12-18,2,6,1,14,12,1,4,0,1,1,2,1
"3275",2015-12-19,2,6,1,14,12,1,4,0,1,1,2,1
"3276",2015-12-20,2,6,1,14,12,1,4,0,1,1,2,1
"3277",2015-12-21,2,6,1,14,12,1,4,0,1,1,2,1
"3278",2015-12-22,2,6,1,14,12,1,4,0,1,1,2,1
"3279",2015-12-23,2,6,2,15,1,1,4,0,2,1,2,1
"3280",2015-12-24,2,6,2,15,12,1,4,0,2,1,2,1
"3281",2015-12-25,2,6,2,15,12,1,4,0,2,1,2,1
"3282",2015-12-26,2,6,2,15,12,1,4,0,2,1,2,2
"3283",2015-12-27,2,6,2,15,12,1,4,0,2,1,2,1
"3284",2015-12-28,2,6,2,15,12,1,4,0,2,1,2,1
"3285",2015-12-29,2,6,2,15,1,1,4,0,2,1,2,1
"3286",2015-12-30,2,6,1,2,12,1,4,0,2,1,2,1
"3287",2015-12-31,2,6,2,10,12,1,4,0,2,1,2,1
"3288",2016-01-01,3,6,1,1,1,1,1,0,1,1,2,2
"3289",2016-01-02,3,6,1,1,1,1,1,0,1,1,2,2
"3290",2016-01-03,3,6,1,1,1,1,1,0,1,1,2,2
"3291",2016-01-04,3,6,1,1,10,1,1,0,1,1,2,2
"3292",2016-01-05,3,6,1,1,1,1,1,0,1,1,2,1
"3293",2016-01-06,3,6,1,1,2,1,1,0,1,1,2,1
"3294",2016-01-07,3,6,1,1,2,1,1,0,1,1,2,1
"3295",2016-01-08,3,6,1,1,6,1,1,0,1,1,2,1
"3296",2016-01-09,3,6,1,1,6,1,1,0,1,1,2,1
"3297",2016-01-10,3,6,1,1,6,1,1,0,1,1,2,1
"3298",2016-01-11,3,6,3,1,2,1,1,0,1,1,2,1
"3299",2016-01-12,3,6,1,1,2,1,1,0,1,1,2,2
"3300",2016-01-13,3,6,1,1,7,1,1,0,1,1,2,1
"3301",2016-01-14,3,6,1,1,2,1,1,0,1,1,2,1
"3302",2016-01-15,3,6,3,1,13,1,1,0,1,1,2,1
"3303",2016-01-16,3,6,3,1,13,1,1,0,1,1,2,1
"3304",2016-01-17,3,6,3,1,13,1,1,0,1,1,2,1
"3305",2016-01-18,3,6,1,1,2,1,1,0,1,1,2,1
"3306",2016-01-19,3,6,3,1,2,1,1,0,1,1,2,1
"3307",2016-01-20,1,6,1,1,2,1,1,0,2,1,2,1
"3308",2016-01-21,1,6,3,1,10,1,1,0,2,1,2,1
"3309",2016-01-22,1,6,3,1,13,1,1,0,2,1,2,1
"3310",2016-01-23,1,6,3,1,13,1,1,0,2,1,2,1
"3311",2016-01-24,1,6,3,1,13,1,1,0,2,1,2,1
"3312",2016-01-25,1,6,1,1,2,1,1,0,2,1,2,1
"3313",2016-01-26,1,6,1,1,2,1,1,0,2,1,2,1
"3314",2016-01-27,1,6,1,14,2,1,1,0,2,1,2,1
"3315",2016-01-28,1,6,1,1,2,1,1,0,2,1,2,1
"3316",2016-01-29,1,6,1,14,2,1,1,0,2,1,2,1
"3317",2016-01-30,1,6,1,14,2,1,1,0,2,1,2,1
"3318",2016-01-31,1,6,1,14,2,1,1,0,2,1,2,1
"3319",2016-02-01,1,6,1,14,2,1,1,0,2,1,2,1
"3320",2016-02-02,1,6,1,14,2,1,1,0,2,1,2,1
"3321",2016-02-03,1,6,1,14,2,1,1,0,2,1,2,1
"3322",2016-02-04,1,6,1,14,2,1,1,0,2,1,2,1
"3323",2016-02-05,1,6,1,14,2,1,1,0,1,1,2,1
"3324",2016-02-06,1,6,1,14,2,1,1,0,1,1,2,1
"3325",2016-02-07,1,6,1,14,2,1,1,0,1,1,2,1
"3326",2016-02-08,1,6,1,14,2,1,1,0,1,1,2,1
"3327",2016-02-09,1,6,1,14,2,1,1,0,1,1,2,1
"3328",2016-02-10,1,6,1,14,2,1,1,0,1,1,2,1
"3329",2016-02-11,1,6,1,14,2,1,1,0,1,1,2,1
"3330",2016-02-12,1,6,1,14,2,1,1,0,1,1,2,1
"3331",2016-02-13,1,6,1,14,2,1,1,0,1,1,2,1
"3332",2016-02-14,1,6,1,14,2,1,1,0,1,1,2,1
"3333",2016-02-15,1,6,1,14,2,1,1,0,1,1,2,1
"3334",2016-02-16,1,6,1,14,2,1,1,0,1,1,2,1
"3335",2016-02-17,1,6,3,14,7,1,1,0,2,1,2,1
"3336",2016-02-18,1,6,1,14,2,1,1,0,1,1,2,1
"3337",2016-02-19,1,6,1,14,7,1,1,0,1,1,2,1
"3338",2016-02-20,1,6,1,14,7,1,1,0,1,1,2,1
"3339",2016-02-21,1,6,1,14,7,1,1,0,1,1,2,1
"3340",2016-02-22,1,6,1,14,11,1,1,0,1,1,2,1
"3341",2016-02-23,1,6,1,14,11,1,1,0,1,1,2,1
"3342",2016-02-24,1,6,1,14,2,1,1,0,1,1,2,1
"3343",2016-02-25,1,6,1,14,10,1,1,0,1,1,2,1
"3344",2016-02-26,1,6,1,14,11,1,1,0,1,1,2,1
"3345",2016-02-27,1,6,1,14,11,1,1,0,1,1,2,1
"3346",2016-02-28,1,6,1,14,11,1,1,0,1,1,2,1
"3347",2016-02-29,1,6,1,14,2,1,1,0,1,1,2,1
"3348",2016-03-01,1,6,1,14,2,1,1,0,1,1,2,1
"3349",2016-03-02,1,6,1,14,2,1,1,0,1,1,2,1
"3350",2016-03-03,1,6,1,14,13,1,1,0,1,1,2,1
"3351",2016-03-04,1,6,1,14,11,1,1,0,1,1,2,1
"3352",2016-03-05,1,6,1,14,11,1,1,0,1,1,2,1
"3353",2016-03-06,1,6,1,14,11,1,1,0,1,1,2,1
"3354",2016-03-07,2,6,1,14,2,1,1,0,1,1,2,1
"3355",2016-03-08,2,6,1,14,10,1,1,0,1,1,2,1
"3356",2016-03-09,2,6,1,14,4,1,1,0,2,1,2,1
"3357",2016-03-10,2,6,1,14,2,1,1,0,2,1,2,1
"3358",2016-03-11,2,6,1,14,2,1,1,0,1,1,2,1
"3359",2016-03-12,2,6,1,14,2,1,1,0,1,1,2,1
"3360",2016-03-13,2,6,1,14,2,1,1,0,1,1,2,1
"3361",2016-03-14,2,6,1,14,2,1,1,0,1,1,2,1
"3362",2016-03-15,1,6,1,15,10,1,1,0,1,1,2,1
"3363",2016-03-16,2,6,1,14,10,1,1,0,1,1,2,1
"3364",2016-03-17,2,6,1,14,11,1,1,0,1,1,2,1
"3365",2016-03-18,2,6,1,14,2,1,1,0,1,1,2,1
"3366",2016-03-19,2,6,1,14,2,1,1,0,1,1,2,1
"3367",2016-03-20,2,6,1,14,2,1,1,0,1,1,2,1
"3368",2016-03-21,2,6,1,14,11,1,1,0,2,1,2,1
"3369",2016-03-22,2,6,1,15,11,1,1,0,2,1,2,1
"3370",2016-03-23,2,6,1,15,10,1,1,0,2,1,2,1
"3371",2016-03-24,2,6,1,15,11,1,1,0,2,1,1,1
"3372",2016-03-25,2,6,1,15,12,1,1,0,2,1,2,1
"3373",2016-03-26,2,6,1,15,12,1,1,0,2,1,2,1
"3374",2016-03-27,2,6,1,15,12,1,1,0,2,1,2,1
"3375",2016-03-28,2,6,1,15,11,1,1,0,2,1,2,1
"3376",2016-03-29,2,6,1,2,11,1,1,0,2,1,2,1
"3377",2016-03-30,2,6,1,12,11,1,1,0,2,1,2,1
"3378",2016-03-31,2,6,1,2,11,1,1,0,2,1,2,1
"3379",2016-04-01,3,6,1,1,1,1,4,0,1,1,2,2
"3380",2016-04-02,3,6,1,1,1,1,4,0,1,1,2,2
"3381",2016-04-03,3,6,1,1,1,1,4,0,1,1,2,2
"3382",2016-04-04,3,6,1,1,1,1,4,0,1,1,2,1
"3383",2016-04-05,3,6,1,1,1,1,4,0,1,1,2,1
"3384",2016-04-06,3,6,1,1,1,1,4,0,1,1,2,1
"3385",2016-04-07,3,6,1,1,1,1,4,0,1,1,2,1
"3386",2016-04-08,3,6,1,1,1,1,4,0,1,1,2,1
"3387",2016-04-09,3,6,1,1,1,1,4,0,1,1,2,1
"3388",2016-04-10,3,6,1,1,1,1,4,0,1,1,2,1
"3389",2016-04-11,3,6,1,1,1,1,4,0,1,1,2,1
"3390",2016-04-12,3,6,1,1,1,1,4,0,1,1,2,1
"3391",2016-04-13,3,6,1,1,1,1,4,0,1,1,2,1
"3392",2016-04-14,3,6,1,1,1,1,4,0,1,1,2,1
"3393",2016-04-15,3,6,1,1,1,1,4,0,1,1,2,1
"3394",2016-04-16,3,6,1,1,1,1,4,0,1,1,2,1
"3395",2016-04-17,3,6,1,1,1,1,4,0,1,1,2,1
"3396",2016-04-18,3,6,1,1,1,1,4,0,1,1,2,1
"3397",2016-04-19,3,6,1,1,1,1,4,0,2,1,2,1
"3398",2016-04-20,1,6,1,1,1,1,4,0,2,1,2,1
"3399",2016-04-21,1,6,1,1,1,1,4,0,2,1,2,1
"3400",2016-04-22,1,6,1,1,1,1,4,0,2,1,2,1
"3401",2016-04-23,1,6,1,1,1,1,4,0,2,1,2,1
"3402",2016-04-24,1,6,1,1,1,1,4,0,2,1,2,1
"3403",2016-04-25,1,6,1,1,1,1,4,0,2,1,2,1
"3404",2016-04-26,1,6,1,1,1,1,4,0,2,1,2,1
"3405",2016-04-27,1,6,1,14,1,1,4,0,2,1,2,1
"3406",2016-04-28,1,6,1,14,1,1,4,0,2,1,2,1
"3407",2016-04-29,1,6,1,14,1,1,4,0,2,1,2,1
"3408",2016-04-30,1,6,1,14,1,1,4,0,2,1,2,2
"3409",2016-05-01,1,6,1,14,1,1,4,0,2,1,2,2
"3410",2016-05-02,1,6,1,14,1,1,4,0,2,1,2,1
"3411",2016-05-03,1,6,1,14,1,1,4,0,2,1,2,1
"3412",2016-05-04,1,6,1,14,1,1,4,0,2,1,2,1
"3413",2016-05-05,1,6,1,14,1,1,4,0,2,1,2,1
"3414",2016-05-06,1,6,1,14,12,1,4,0,2,1,2,1
"3415",2016-05-07,1,6,1,14,12,1,4,0,2,1,2,1
"3416",2016-05-08,1,6,1,14,12,1,4,0,2,1,2,1
"3417",2016-05-09,1,6,1,14,1,1,4,0,2,1,2,1
"3418",2016-05-10,1,6,1,14,1,1,4,0,1,1,2,1
"3419",2016-05-11,1,6,1,14,1,1,4,0,1,1,2,1
"3420",2016-05-12,1,6,1,14,1,1,4,0,1,1,2,1
"3421",2016-05-13,1,6,1,1,1,1,4,0,1,1,2,1
"3422",2016-05-14,1,6,1,1,1,1,4,0,1,1,2,1
"3423",2016-05-15,1,6,1,1,1,1,4,0,1,1,2,1
"3424",2016-05-16,1,6,1,14,1,1,4,0,1,1,2,1
"3425",2016-05-17,1,6,1,14,1,1,4,0,1,1,2,3
"3426",2016-05-18,1,6,1,14,1,1,4,0,1,1,2,1
"3427",2016-05-19,1,6,1,14,1,1,4,0,1,1,2,1
"3428",2016-05-20,1,6,1,14,1,1,4,0,1,1,2,1
"3429",2016-05-21,1,6,1,14,1,1,4,0,1,1,2,2
"3430",2016-05-22,1,6,1,14,1,1,4,0,1,1,2,1
"3431",2016-05-23,1,6,1,14,1,1,4,0,1,1,2,1
"3432",2016-05-24,1,6,1,14,1,1,4,0,1,1,2,1
"3433",2016-05-25,1,6,1,14,1,1,4,0,1,1,2,1
"3434",2016-05-26,1,6,1,14,1,1,4,0,1,1,2,1
"3435",2016-05-27,1,6,1,14,1,1,4,0,1,1,2,1
"3436",2016-05-28,1,6,1,14,1,1,4,0,1,1,2,1
"3437",2016-05-29,1,6,1,14,1,1,4,0,1,1,2,1
"3438",2016-05-30,1,6,1,14,1,1,4,0,1,1,2,1
"3439",2016-05-31,1,6,1,14,1,1,4,0,1,1,2,1
"3440",2016-06-01,1,6,1,14,1,1,4,0,1,1,2,1
"3441",2016-06-02,1,6,1,14,1,1,4,0,1,1,2,1
"3442",2016-06-03,2,6,1,14,1,1,4,0,1,1,2,1
"3443",2016-06-04,2,6,1,14,1,1,4,0,1,1,2,1
"3444",2016-06-05,2,6,1,14,1,1,4,0,1,1,2,1
"3445",2016-06-06,2,6,1,14,2,1,4,0,1,1,2,1
"3446",2016-06-07,2,6,1,14,1,1,4,0,1,1,2,1
"3447",2016-06-08,2,6,1,14,1,1,4,0,2,1,2,1
"3448",2016-06-09,1,6,1,1,1,1,4,0,2,1,2,1
"3449",2016-06-10,1,6,1,14,2,1,4,0,1,1,2,1
"3450",2016-06-11,1,6,1,14,2,1,4,0,1,1,2,1
"3451",2016-06-12,1,6,1,14,2,1,4,0,1,1,2,1
"3452",2016-06-13,1,6,1,14,2,1,4,0,1,1,2,1
"3453",2016-06-14,1,6,1,14,12,1,4,0,1,1,2,1
"3454",2016-06-15,2,6,1,15,1,1,4,0,1,1,2,1
"3455",2016-06-16,2,6,1,14,1,1,4,0,1,1,2,1
"3456",2016-06-17,2,6,1,14,2,1,4,0,1,1,2,1
"3457",2016-06-18,2,6,1,14,2,1,4,0,1,1,2,1
"3458",2016-06-19,2,6,1,14,2,1,4,0,1,1,2,1
"3459",2016-06-20,2,6,1,14,1,1,4,0,1,1,2,1
"3460",2016-06-21,2,6,1,15,1,1,4,0,2,1,2,1
"3461",2016-06-22,2,6,1,15,1,1,4,0,2,1,2,2
"3462",2016-06-23,2,6,1,2,1,1,4,0,2,1,2,1
"3463",2016-06-24,2,6,1,15,2,1,4,0,2,1,2,1
"3464",2016-06-25,2,6,1,15,2,1,4,0,2,1,2,1
"3465",2016-06-26,2,6,1,15,2,1,4,0,2,1,2,1
"3466",2016-06-27,2,6,1,15,1,1,4,0,2,1,2,1
"3467",2016-06-28,2,6,1,10,1,1,4,0,2,1,2,1
"3468",2016-06-29,2,6,1,12,1,1,4,0,2,1,2,1
"3469",2016-06-30,2,6,1,12,12,1,4,0,2,1,2,1
"3470",2016-07-01,3,6,1,9,1,1,1,0,1,1,2,1
"3471",2016-07-02,3,6,1,9,1,1,1,0,1,1,2,1
